dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1617368400,2021-04-02 13:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,10.92,,2.49,9.53,7.68,13.56,1016,,,56,1.79,315,5.36,,,,,42,802,Clouds,scattered clouds,03d
1617372000,2021-04-02 14:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,11.11,,1.9,9.66,7.32,14.56,1016,,,53,2.24,360,6.71,,,,,72,803,Clouds,broken clouds,04d
1617375600,2021-04-02 15:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,10.91,10000,2.23,9.49,7.68,14.4,1016,,,55,4.92,315,6.71,,,,,40,802,Clouds,scattered clouds,03d
1617379200,2021-04-02 16:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,9.97,,2.81,8.4,6.77,11.84,1016,,,61,3.13,315,5.81,,,,,7,800,Clear,sky is clear,01d
1617382800,2021-04-02 17:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,8.65,,2.45,6.81,5.66,11.09,1016,,,65,3.13,315,4.92,,,,,12,801,Clouds,few clouds,02d
1617386400,2021-04-02 18:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,7.28,10000,1.57,5.81,4.54,9.16,1016,,,67,2.24,315,6.26,,,,,75,803,Clouds,broken clouds,04n
1617390000,2021-04-02 19:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,6.66,,0.97,5.08,4.54,8.16,1017,,,67,2.24,315,4.47,,,,,84,803,Clouds,broken clouds,04n
1617393600,2021-04-02 20:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,5.76,,1.11,4.47,4.35,7.89,1017,,,72,1.79,315,3.58,,,,,100,804,Clouds,overcast clouds,04n
1617397200,2021-04-02 21:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,5.1,,1.04,5.1,3.99,7.56,1017,,,75,0.89,270,3.13,,,,,88,804,Clouds,overcast clouds,04n
1617400800,2021-04-02 22:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,4.62,,1.12,4.62,2.75,6.46,1017,,,78,0.89,360,3.13,,,,,69,803,Clouds,broken clouds,04n
1617404400,2021-04-02 23:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,4.2,,1.06,3.26,2.32,6.22,1017,,,80,1.34,315,1.79,,,,,66,803,Clouds,broken clouds,04n
1617408000,2021-04-03 00:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,3.12,,0.18,0.51,1.77,4.69,1017,,,81,2.68,315,5.36,,,,,53,803,Clouds,broken clouds,04n
1617411600,2021-04-03 01:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,2.53,,-0.5,0.74,1.43,4.66,1017,,,80,1.79,315,4.92,,,,,48,802,Clouds,scattered clouds,03n
1617415200,2021-04-03 02:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,2.49,,-0.68,0.18,1.14,4.06,1017,,,79,2.24,270,4.92,,,,,59,803,Clouds,broken clouds,04n
1617418800,2021-04-03 03:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,2.66,,-0.54,0.89,1.57,3.69,1017,,,79,1.79,270,4.92,,,,,50,802,Clouds,scattered clouds,03n
1617422400,2021-04-03 04:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,2.1,,-1.17,-1.72,0.43,4.16,1017,,,78,4.02,270,6.26,,,,,44,802,Clouds,scattered clouds,03n
1617426000,2021-04-03 05:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,2.34,,-1.12,-0.42,1.21,3.59,1017,,,77,2.68,315,4.92,,,,,55,803,Clouds,broken clouds,04d
1617429600,2021-04-03 06:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,2.26,5000,-0.88,-1.22,1.43,4.16,1017,,,79,3.58,360,5.81,,,,,90,701,Mist,mist,50d
1617433200,2021-04-03 07:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,1.63,,-0.26,-0.3,0.73,4.66,1018,,,87,1.79,292,3.58,,,,,77,803,Clouds,broken clouds,04d
1617436800,2021-04-03 08:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,2.05,,0.74,-0.33,1.07,5.17,1018,,,91,2.24,315,4.92,0.25,,,,99,500,Rain,light rain,10d
1617440400,2021-04-03 09:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,2.99,10000,1.36,-0.01,1.59,5.72,1018,,,89,3.13,315,7.6,0.14,,,,40,500,Rain,light rain,10d
1617444000,2021-04-03 10:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,4.12,,1.5,0.28,2.68,6.28,1018,,,83,4.92,315,10.28,0.22,,,,89,500,Rain,light rain,10d
1617447600,2021-04-03 11:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,5.06,,0.63,3.2,2.43,7.43,1018,,,73,2.24,315,6.71,0.27,,,,88,500,Rain,light rain,10d
1617451200,2021-04-03 12:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,5.28,,0.65,1.95,2.93,8.29,1018,,,72,4.47,315,6.71,0.23,,,,76,500,Rain,light rain,10d
1617454800,2021-04-03 13:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,5.06,,0.82,1.45,2.17,8.08,1018,,,74,4.92,270,7.15,0.17,,,,74,500,Rain,light rain,10d
1617458400,2021-04-03 14:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,5.08,,1.39,1.47,3.43,7.69,1018,,,77,4.92,360,7.15,0.14,,,,74,500,Rain,light rain,10d
1617462000,2021-04-03 15:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,4.28,10000,1.31,1.64,2.61,6.77,1021,,,81,3,340,0,0.23,,,,75,500,Rain,light rain,10d
1617465600,2021-04-03 16:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,4,,0.52,1.21,1.92,6.34,1018,,,78,3.13,315,4.92,0.25,,,,63,500,Rain,light rain,10d
1617469200,2021-04-03 17:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,2.67,,-0.68,-1.02,1.61,4.7,1019,,,78,4.02,315,11.62,,,,,53,803,Clouds,broken clouds,04d
1617472800,2021-04-03 18:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,2.23,10000,-1.37,-1.26,1.12,3.56,1019,,,76,3.58,360,7.6,,,,,40,802,Clouds,scattered clouds,03n
1617476400,2021-04-03 19:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,2.34,,-1.93,0.01,0.49,3.56,1019,,,72,2.24,315,4.92,,,,,48,802,Clouds,scattered clouds,03n
1617480000,2021-04-03 20:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,1.9,,-2.14,-2.5,0.61,3.56,1019,,,73,4.92,315,9.39,,,,,48,802,Clouds,scattered clouds,03n
1617483600,2021-04-03 21:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,1.39,,-1.63,-1.11,0.1,3,1019,,,79,2.24,338,4.47,,,,,40,802,Clouds,scattered clouds,03n
1617487200,2021-04-03 22:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,1.12,,-1.56,-2.15,0.05,2.96,1019,,,81,3,330,0,,,,,46,802,Clouds,scattered clouds,03n
1617490800,2021-04-03 23:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,0.84,,-1.81,-2.49,-0.05,2.06,1024,,,81,3,330,0,,,,,52,803,Clouds,broken clouds,04n
1617494400,2021-04-04 00:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,0.55,,-1.62,0.55,-0.04,1.69,1020,,,84,1,310,0,,,,,23,801,Clouds,few clouds,02n
1617498000,2021-04-04 01:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,0.41,,-1.74,-3.2,-0.46,1.22,1016,,,84,3.23,326,,,,,,4,800,Clear,sky is clear,01n
1617501600,2021-04-04 02:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,0,,-1.96,0,-1.01,1.49,1020,,,85,1,310,0,,,,,4,800,Clear,sky is clear,01n
1617505200,2021-04-04 03:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,-0.04,,-2.14,-0.04,-1.61,0.96,1020,,,84,0.89,270,3.13,,,,,3,800,Clear,sky is clear,01n
1617508800,2021-04-04 04:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,-0.12,,-2.22,-2.32,-2,1.07,1020,,,84,1.79,315,3.13,,,,,1,800,Clear,sky is clear,01n
1617512400,2021-04-04 05:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,-0.48,10000,-2.43,-0.48,-2.57,1.07,1020,,,85,0.89,45,2.24,,,,,20,801,Clouds,few clouds,02d
1617516000,2021-04-04 06:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,0.14,10000,-1.84,0.14,-1.81,2.4,1020,,,85,0.89,360,1.79,,,,,20,801,Clouds,few clouds,02d
1617519600,2021-04-04 07:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,1.84,,-1.4,1.84,0.43,3,1020,,,78,0.89,315,2.24,,,,,3,800,Clear,sky is clear,01d
1617523200,2021-04-04 08:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,3.12,,-1.43,1.42,1.81,4.56,1020,,,71,1.79,315,2.68,,,,,36,802,Clouds,scattered clouds,03d
1617526800,2021-04-04 09:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,3.78,10000,-2.5,2.19,2.61,5.18,1020,,,62,1.79,315,4.92,,,,,40,802,Clouds,scattered clouds,03d
1617530400,2021-04-04 10:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,4.96,,-2.72,4.96,3.43,6.62,1019,,,56,0.89,315,3.58,,,,,100,804,Clouds,overcast clouds,04d
1617534000,2021-04-04 11:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,5.23,,-3.15,3.03,3.93,7.18,1019,,,53,2.68,270,4.47,,,,,100,804,Clouds,overcast clouds,04d
1617537600,2021-04-04 12:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,6.01,10000,-3.2,6.01,4.56,7.68,1019,,,50,0.89,270,4.92,,,,,40,802,Clouds,scattered clouds,03d
1617541200,2021-04-04 13:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,6.57,,-2.98,5.41,4.59,8.65,1019,,,49,1.79,270,4.92,,,,,99,804,Clouds,overcast clouds,04d
1617544800,2021-04-04 14:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,7.81,,-3.25,6.64,5.46,9.76,1018,,,44,2,300,0,,,,,98,804,Clouds,overcast clouds,04d
1617548400,2021-04-04 15:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,7.93,10000,-3.71,6.98,5.66,9.2,1018,,,42,1.79,270,4.02,,,,,20,801,Clouds,few clouds,02d
1617552000,2021-04-04 16:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,7.78,,-3.55,6.61,5.7,9.4,1019,,,43,2,340,0,,,,,89,804,Clouds,overcast clouds,04d
1617555600,2021-04-04 17:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,6.77,,-3.31,6.77,5.1,7.7,1019,,,47,1,300,0,,,,,2,800,Clear,sky is clear,01d
1617559200,2021-04-04 18:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,3.73,10000,-2.35,3.73,1.94,6.34,1018,,,63,0.45,270,0.89,,,,,1,800,Clear,sky is clear,01n
1617562800,2021-04-04 19:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,1.1,,-3.15,1.1,-0.39,3.93,1018,,,71,0,360,0,,,,,3,800,Clear,sky is clear,01n
1617566400,2021-04-04 20:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,0.36,,-3.14,0.36,-1.28,4.13,1018,,,75,0,360,0,,,,,2,800,Clear,sky is clear,01n
1617570000,2021-04-04 21:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,-0.38,,-3.05,-0.38,-1.78,3.86,1018,,,80,0,360,0,,,,,0,800,Clear,sky is clear,01n
1617573600,2021-04-04 22:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,-0.82,,-3.05,-0.82,-2.28,3.53,1017,,,83,0,360,0,,,,,0,800,Clear,sky is clear,01n
1617577200,2021-04-04 23:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,-0.56,,-2.94,-0.56,-2.98,3.49,1017,,,82,0.45,225,0.89,,,,,0,800,Clear,sky is clear,01n
1617580800,2021-04-05 00:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,-0.46,,-2.7,-0.46,-3.24,3.96,1017,,,83,0.45,225,1.34,,,,,0,800,Clear,sky is clear,01n
1617584400,2021-04-05 01:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,0.04,,-3.73,0.04,-3.74,3.96,1016,,,73,0.45,225,1.34,,,,,0,800,Clear,sky is clear,01n
1617588000,2021-04-05 02:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,-0.3,,-3.13,-0.3,-3.71,3.86,1015,,,79,0.45,180,1.34,,,,,0,800,Clear,sky is clear,01n
1617591600,2021-04-05 03:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,0.04,,-2.95,0.04,-4.08,2.96,1015,,,78,0.89,180,3.13,,,,,0,800,Clear,sky is clear,01n
1617595200,2021-04-05 04:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,0.69,,-3.18,-1.38,-4.41,4.46,1014,,,73,1.79,180,4.02,,,,,0,800,Clear,sky is clear,01n
1617598800,2021-04-05 05:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,0.56,10000,-3.45,0.56,-4.98,4.81,1014,,,72,0.89,180,3.13,,,,,1,800,Clear,sky is clear,01d
1617602400,2021-04-05 06:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,3.06,10000,-1.83,1.11,-2.04,6.48,1011,,,69,2,240,0,,,,,1,800,Clear,sky is clear,01d
1617606000,2021-04-05 07:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,6.5,,-0.41,3.46,3.45,8.14,1013,,,61,4.47,270,6.26,,,,,99,804,Clouds,overcast clouds,04d
1617609600,2021-04-05 08:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,9.1,,-0.2,5.87,6.61,10.5,1012,,,52,6.71,270,9.39,,,,,8,800,Clear,sky is clear,01d
1617613200,2021-04-05 09:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,10.34,10000,-0.94,8.6,9.43,11.83,1012,,,45,2.24,135,5.81,,,,,40,802,Clouds,scattered clouds,03d
1617616800,2021-04-05 10:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,11.92,,-0.51,10.26,10.43,13.45,1011,,,42,3.13,180,10.28,,,,,100,804,Clouds,overcast clouds,04d
1617620400,2021-04-05 11:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,12.78,,-0.41,11.16,11.2,13.83,1003,,,40,3,270,0,,,,,100,804,Clouds,overcast clouds,04d
1617624000,2021-04-05 12:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,12.61,10000,-0.85,10.94,10.43,14.69,1010,,,39,4.47,270,10.73,,,,,40,802,Clouds,scattered clouds,03d
1617627600,2021-04-05 13:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,11.21,,-0.24,9.56,10.09,14.19,1010,,,45,3.13,270,9.39,,,,,100,804,Clouds,overcast clouds,04d
1617631200,2021-04-05 14:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,11.23,,0.63,9.66,10.49,13.19,1009,,,48,1.79,225,4.02,,,,,99,804,Clouds,overcast clouds,04d
1617634800,2021-04-05 15:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,11.89,10000,-0.82,10.21,9.9,13.51,1009,,,41,2.24,270,4.92,,,,,75,803,Clouds,broken clouds,04d
1617638400,2021-04-05 16:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,10.95,,-2.17,9.12,8.79,12.49,1009,,,39,4.02,270,6.71,,,,,100,804,Clouds,overcast clouds,04d
1617642000,2021-04-05 17:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,9.64,,-0.73,7.01,6.95,12.99,1009,,,48,5.36,360,11.18,,,,,100,804,Clouds,overcast clouds,04d
1617645600,2021-04-05 18:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,7.17,5000,0.83,5.68,3.43,11.99,1010,,,64,2.24,315,6.26,,,,,90,701,Mist,mist,50n
1617649200,2021-04-05 19:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,4.06,,2.57,1.38,-0.57,9.96,1004,,,90,3,310,0,0.41,,,,100,500,Rain,light rain,10n
1617652800,2021-04-05 20:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,0.31,,-1.27,-3.92,-2.32,5.76,1012,,,88,4.02,315,6.71,0.51,,,,100,500,Rain,light rain,10n
1617656400,2021-04-05 21:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,-0.78,,-2.05,-4.55,-2.32,1.59,1013,,,90,3.13,270,8.49,,,0.49,,100,600,Snow,light snow,13n
1617660000,2021-04-05 22:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,-1.34,,-2.34,-4.32,-2.68,-0.38,1013,,,92,2.24,315,6.71,,,0.31,,100,600,Snow,light snow,13n
1617663600,2021-04-05 23:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,-2.05,,-3.3,-4.55,-2.88,-1.01,1014,,,90,1.79,360,4.47,,,0.21,,100,600,Snow,light snow,13n
1617667200,2021-04-06 00:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,-2.05,,-3.17,-5.15,-2.88,-1,1014,,,91,2.24,270,4.47,,,0.13,,100,600,Snow,light snow,13n
1617670800,2021-04-06 01:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,-2.6,,-4.38,-6.3,-3.43,-1,1014,,,86,2.68,270,4.92,,,,,100,804,Clouds,overcast clouds,04n
1617674400,2021-04-06 02:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,-3.17,,-5.22,-5.07,-3.79,-1.67,1014,,,84,1.34,315,4.92,,,,,61,803,Clouds,broken clouds,04n
1617678000,2021-04-06 03:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,-3.75,,-5.93,-6.51,-4.63,-2.37,1014,,,83,1.79,315,5.36,,,,,13,801,Clouds,few clouds,02n
1617681600,2021-04-06 04:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,-4.01,,-6.47,-7.98,-4.83,-2.67,1014,,,81,2.68,315,4.47,,,,,18,801,Clouds,few clouds,02n
1617685200,2021-04-06 05:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,-4.36,,-6.96,-10.53,-4.85,-2.01,1016,,,80,5.24,287,,,,,,30,802,Clouds,scattered clouds,03d
1617688800,2021-04-06 06:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,-3.44,10000,-5.91,-3.44,-4.13,-1,1014,,,81,0.89,315,1.79,,,,,1,800,Clear,sky is clear,01d
1617692400,2021-04-06 07:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,-1.94,,-5.18,-4.42,-3.16,0.1,1014,,,76,1.79,270,4.92,,,,,48,802,Clouds,scattered clouds,03d
1617696000,2021-04-06 08:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,-0.76,,-4.83,-5.82,-2.57,2.18,1014,,,71,4.92,270,7.15,,,,,47,802,Clouds,scattered clouds,03d
1617699600,2021-04-06 09:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,-0.16,3000,-4.42,-5.07,-2.32,2.89,1014,,,70,4.92,315,9.39,,,,,90,600,Snow,light snow,13d
1617703200,2021-04-06 10:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,-0.2,,-2.16,-3.44,-1.57,3.59,1014,,,85,2.68,270,6.71,,,,,84,803,Clouds,broken clouds,04d
1617706800,2021-04-06 11:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,0.76,,-2.79,-3.92,-0.76,3.29,1013,,,75,4.92,315,9.39,,,,,86,804,Clouds,overcast clouds,04d
1617710400,2021-04-06 12:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,1.19,,-3.42,-3.62,-0.66,4,1013,,,69,5.36,270,11.18,0.51,,,,66,500,Rain,light rain,10d
1617714000,2021-04-06 13:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,1.76,,-4.2,-3.53,0.1,3.7,1013,,,62,6.71,315,9.83,0.25,,,,74,500,Rain,light rain,10d
1617717600,2021-04-06 14:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,2.18,,-5.25,-2.15,1.28,4.61,1012,,,55,4.92,360,7.15,0.51,,,,76,500,Rain,light rain,10d
1617721200,2021-04-06 15:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,2.41,,-5.71,-0.71,-0.39,3.96,1012,,,52,3.13,360,8.94,,,,,66,803,Clouds,broken clouds,04d
1617724800,2021-04-06 16:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,1.79,,-3.98,-1.07,-0.57,4,1013,,,63,2.68,270,6.26,,,,,67,803,Clouds,broken clouds,04d
1617728400,2021-04-06 17:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,-0.29,,-3.12,-3.08,-1.5,1.23,1013,,,79,2.24,270,6.26,,,,,71,803,Clouds,broken clouds,04d
1617732000,2021-04-06 18:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,-1.31,10000,-3.68,-1.31,-1.86,0.43,1013,,,82,1,310,0,,,,,40,802,Clouds,scattered clouds,03n
1617735600,2021-04-06 19:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,-1.74,,-3.26,-1.74,-2.63,-0.67,1014,,,88,0.89,270,2.68,,,,,62,803,Clouds,broken clouds,04n
1617739200,2021-04-06 20:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,-2.4,,-3.92,-2.4,-3.16,-1.07,1011,,,88,1,320,0,,,,,57,803,Clouds,broken clouds,04n
1617742800,2021-04-06 21:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,-3.07,,-4.31,-3.07,-4.11,-1.51,1011,,,90,1,310,0,,,,,78,803,Clouds,broken clouds,04n
1617746400,2021-04-06 22:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,-3.03,,-4.02,-3.03,-4.39,-2,1011,,,92,0,360,0,,,,,62,803,Clouds,broken clouds,04n
1617750000,2021-04-06 23:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,-4.09,,-5.59,-4.09,-5.24,-2,1014,,,88,0,360,0,,,,,65,803,Clouds,broken clouds,04n
1617753600,2021-04-07 00:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,-3.74,,-5.11,-3.74,-5.39,-1.56,1014,,,89,0,360,0,,,,,63,803,Clouds,broken clouds,04n
1617757200,2021-04-07 01:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,-2.98,,-4.49,-2.98,-5.51,-1.56,1014,,,88,1,280,0,,,,,69,803,Clouds,broken clouds,04n
1617760800,2021-04-07 02:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,-3.16,,-4.67,-5.06,-4.67,-2.07,1014,,,88,1.34,270,2.68,,,,,37,802,Clouds,scattered clouds,03n
1617764400,2021-04-07 03:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,-3.09,,-4.87,-3.09,-4.66,-1.86,1014,,,86,1,310,0,,,,,7,800,Clear,sky is clear,01n
1617768000,2021-04-07 04:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,-2.93,,-4.57,-5.87,-4.3,-1.8,1014,,,87,2,320,0,,,,,9,800,Clear,sky is clear,01n
1617771600,2021-04-07 05:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,-2.65,10000,-4.16,-2.65,-4.3,-1.44,1014,,,88,1,330,0,,,,,40,802,Clouds,scattered clouds,03d
1617775200,2021-04-07 06:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,-1.55,10000,-3.35,-4.26,-3.19,-0.4,1014,,,86,2,320,0,,,,,20,801,Clouds,few clouds,02d
1617778800,2021-04-07 07:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,-0.51,,-3.18,-2.77,-1.77,0.87,1015,,,80,1.79,315,3.58,,,0.13,,92,600,Snow,light snow,13d
1617782400,2021-04-07 08:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,0.45,,-3.22,-3.07,-1.07,2.4,1015,,,74,3.13,315,4.92,0.25,,,,99,500,Rain,light rain,10d
1617786000,2021-04-07 09:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,0.88,10000,-4.2,-2.91,-0.64,2.94,1015,,,66,3.58,270,9.39,0.1,,,,40,500,Rain,light rain,10d
1617789600,2021-04-07 10:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,1.14,,-4.91,-1.85,0.07,2.94,1015,,,61,2.68,315,8.49,,,,,97,804,Clouds,overcast clouds,04d
1617793200,2021-04-07 11:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,2.08,,-3.93,-2.5,0.37,3.8,1015,,,62,5.36,270,9.39,,,,,99,804,Clouds,overcast clouds,04d
1617796800,2021-04-07 12:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,2.63,10000,-4.25,-0.07,-0.57,5.11,1015,,,58,2.68,270,9.39,,,,,40,802,Clouds,scattered clouds,03d
1617800400,2021-04-07 13:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,1.29,,-4.78,-3.3,-1.26,3.62,1015,,,61,5,330,0,0.12,,,,83,500,Rain,light rain,10d
1617804000,2021-04-07 14:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,1.15,,-5.49,-3.17,-1.45,4.2,1016,,,58,4.47,315,7.6,,,,,71,803,Clouds,broken clouds,04d
1617807600,2021-04-07 15:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,2.14,10000,-6.86,-1.67,-0.25,4.2,1016,,,48,4.02,315,9.83,,,,,40,802,Clouds,scattered clouds,03d
1617811200,2021-04-07 16:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,2.2,,-6.11,-0.86,0.1,3.8,1016,,,51,3,300,0,,,,,51,803,Clouds,broken clouds,04d
1617814800,2021-04-07 17:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,1.75,,-6.26,-0.69,-0.27,2.45,1016,,,52,2.24,270,6.71,,,,,28,802,Clouds,scattered clouds,03d
1617818400,2021-04-07 18:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,0.56,10000,-4.48,-2.83,-1.67,1.62,1017,,,66,3,310,0,,,,,40,802,Clouds,scattered clouds,03n
1617822000,2021-04-07 19:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,0.39,,-4.44,-1.73,-1.52,1.43,1017,,,67,1.79,270,6.26,,,,,30,802,Clouds,scattered clouds,03n
1617825600,2021-04-07 20:00:00 +0000 UTC,7200,PONY Garden,48.93031,15.26797,-0.01,,-4.11,-3.99,-1.5,0.96,1017,,,71,3.58,180,4.92,,,,,57,803,Clouds,broken clouds,04n
